oras,siruta,cod,cod_functional,sectiune,coloana,valoare_veche,valoare_noua,raport,raport_relativ,semnatura,vechi_verificat,nou_verificat,pagina_noua,prioritate
Craiova,69900,71.01.02,50.02,====== SECTIUNEA TOTAL ======,trim4,1651.00,1.00,0.0006057,0.0006376,outlier,True,True,8,5783.2
Craiova,69900,71.01.02,50.02,DEZVOLTARE,trim4,1651.00,1.00,0.0006057,0.0006376,outlier,True,True,44,5783.2
Craiova,69900,60.01,65.02,DEZVOLTARE,trim1,5903.00,6.00,0.001016,0.00107,outlier,True,True,45,4563.5
Craiova,69900,60.01,65.02,====== SECTIUNEA TOTAL ======,trim1,5903.00,6.00,0.001016,0.00107,outlier,True,True,14,4563.5
Craiova,69900,60,65.02,====== SECTIUNEA TOTAL ======,trim1,6998.00,8.00,0.001143,0.001203,outlier,True,True,14,4215.8
Craiova,69900,60,65.02,DEZVOLTARE,trim1,6998.00,8.00,0.001143,0.001203,outlier,True,True,45,4215.8
Craiova,69900,61,65.02,====== SECTIUNEA TOTAL ======,est2026,75.00,20372.00,271.6,285.9,outlier,True,True,14,1850.9
Craiova,69900,61,65.02,DEZVOLTARE,est2026,75.00,20372.00,271.6,285.9,outlier,True,True,45,1850.9
Craiova,69900,01,67.02,DEZVOLTARE,trim1,6.00,2450.00,408.3,429.8,outlier,True,True,47,1726.9
Craiova,69900,60.03,65.02,DEZVOLTARE,trim1,1071.00,2.00,0.001867,0.001966,outlier,True,True,45,1709.5
Craiova,69900,60.03,65.02,====== SECTIUNEA TOTAL ======,trim1,1071.00,2.00,0.001867,0.001966,outlier,True,True,14,1709.5
Craiova,69900,61,70.02,====== SECTIUNEA TOTAL ======,trim2,48388.00,217.00,0.004485,0.004721,outlier,True,True,21,1676.8
Craiova,69900,61,70.02,DEZVOLTARE,trim2,48388.00,217.00,0.004485,0.004721,outlier,True,True,48,1676.8
Craiova,69900,65.02.50,,====== SECTIUNEA TOTAL ======,trim3,5505.00,15.00,0.002725,0.002868,outlier,True,True,14,1675.9
Craiova,69900,65.02.50,,FUNCTIONARE,trim3,5505.00,15.00,0.002725,0.002868,outlier,True,True,35,1675.9
Craiova,69900,61.01,70.02,DEZVOLTARE,trim2,40661.00,182.00,0.004476,0.004712,outlier,True,True,48,1613.1
Craiova,69900,61.01,70.02,====== SECTIUNEA TOTAL ======,trim2,40661.00,182.00,0.004476,0.004712,outlier,True,True,21,1613.1
Craiova,69900,57.02.02,50.02,====== SECTIUNEA TOTAL ======,trim3,11520.00,40.00,0.003472,0.003655,outlier,True,True,7,1554.1
Craiova,69900,57.02.02,50.02,FUNCTIONARE,trim3,11520.00,40.00,0.003472,0.003655,outlier,True,True,29,1554.1
Craiova,69900,56.48,67.02,====== SECTIUNEA TOTAL ======,trim1,6.00,2050.00,341.7,359.6,outlier,True,True,17,1389.8
Craiova,69900,56,67.02,DEZVOLTARE,trim1,6.00,2050.00,341.7,359.6,outlier,True,True,47,1389.8
Craiova,69900,56,67.02,====== SECTIUNEA TOTAL ======,trim1,6.00,2050.00,341.7,359.6,outlier,True,True,17,1389.8
Craiova,69900,56.48,67.02,DEZVOLTARE,trim1,6.00,2050.00,341.7,359.6,outlier,True,True,47,1389.8
Craiova,69900,56.48.02,67.02,====== SECTIUNEA TOTAL ======,trim1,5.00,1742.00,348.4,366.7,outlier,True,True,17,1368.0
Craiova,69900,56.48.02,67.02,DEZVOLTARE,trim1,5.00,1742.00,348.4,366.7,outlier,True,True,47,1368.0
Craiova,69900,60,84.02,DEZVOLTARE,trim2,12913.00,56.00,0.004337,0.004565,outlier,True,True,50,1277.1
Craiova,69900,60,84.02,====== SECTIUNEA TOTAL ======,trim2,12913.00,56.00,0.004337,0.004565,outlier,True,True,24,1277.1
Craiova,69900,60.01,84.02,DEZVOLTARE,trim2,10846.00,47.00,0.004333,0.004561,outlier,True,True,50,1228.2
Craiova,69900,60.01,84.02,====== SECTIUNEA TOTAL ======,trim2,10846.00,47.00,0.004333,0.004561,outlier,True,True,24,1228.2
Craiova,69900,67.02.50,,====== SECTIUNEA TOTAL ======,trim1,6.00,1750.00,291.7,307,outlier,True,True,18,1146.4
Craiova,69900,67.02.50,,DEZVOLTARE,trim1,6.00,1750.00,291.7,307,outlier,True,True,47,1146.4
Craiova,69900,61.03,70.02,====== SECTIUNEA TOTAL ======,trim2,7727.00,35.00,0.00453,0.004768,outlier,True,True,21,1088.1
Craiova,69900,61.03,70.02,DEZVOLTARE,trim2,7727.00,35.00,0.00453,0.004768,outlier,True,True,48,1088.1
Craiova,69900,65.02.50,,FUNCTIONARE,trim4,7374.00,36.00,0.004882,0.005139,outlier,True,True,35,998.9
Craiova,69900,65.02.50,,====== SECTIUNEA TOTAL ======,trim4,7374.00,36.00,0.004882,0.005139,outlier,True,True,14,998.9
Craiova,69900,01,74.02,DEZVOLTARE,trim2,8500.00,50.00,0.005882,0.006192,outlier,True,True,49,856.1
Craiova,69900,61,74.02,DEZVOLTARE,trim2,8500.00,50.00,0.005882,0.006192,outlier,True,True,49,856.1
Craiova,69900,74.02.05,,DEZVOLTARE,trim2,8500.00,50.00,0.005882,0.006192,outlier,True,True,49,856.1
Craiova,69900,61,74.02,====== SECTIUNEA TOTAL ======,trim2,8500.00,50.00,0.005882,0.006192,outlier,True,True,22,856.1
Craiova,69900,74.02.05.02,,DEZVOLTARE,trim2,8500.00,50.00,0.005882,0.006192,outlier,True,True,49,856.1
Craiova,69900,60.03,84.02,====== SECTIUNEA TOTAL ======,trim2,2061.00,9.00,0.004367,0.004597,outlier,True,True,24,841.7
Craiova,69900,60.03,84.02,DEZVOLTARE,trim2,2061.00,9.00,0.004367,0.004597,outlier,True,True,50,841.7
Craiova,69900,56.48.01,67.02,DEZVOLTARE,trim1,1.00,308.00,308,324.2,outlier,True,True,47,841.2
Craiova,69900,56.48.01,67.02,====== SECTIUNEA TOTAL ======,trim1,1.00,308.00,308,324.2,outlier,True,True,17,841.2
Craiova,69900,67.02.03.04,,FUNCTIONARE,trim3,60.00,8770.00,146.2,153.9,outlier,True,True,37,821.4
Craiova,69900,67.02.03.04,,====== SECTIUNEA TOTAL ======,trim3,60.00,8770.00,146.2,153.9,outlier,True,True,18,821.4
Craiova,69900,67.02.03,,FUNCTIONARE,trim3,60.00,8770.00,146.2,153.9,outlier,True,True,37,821.4
Craiova,69900,67.02.03,,====== SECTIUNEA TOTAL ======,trim3,60.00,8770.00,146.2,153.9,outlier,True,True,18,821.4
Craiova,69900,61.01,74.02,====== SECTIUNEA TOTAL ======,trim2,7000.00,42.00,0.006,0.006316,outlier,True,True,22,803.3
Craiova,69900,61.01,74.02,DEZVOLTARE,trim2,7000.00,42.00,0.006,0.006316,outlier,True,True,49,803.3
Craiova,69900,57.02.02,68.02,====== SECTIUNEA TOTAL ======,trim3,6020.00,40.00,0.006645,0.006994,outlier,True,True,19,701.2
Craiova,69900,57.02.02,68.02,FUNCTIONARE,trim3,6020.00,40.00,0.006645,0.006994,outlier,True,True,38,701.2
Craiova,69900,61.03,74.02,====== SECTIUNEA TOTAL ======,trim2,1500.00,8.00,0.005333,0.005614,outlier,True,True,22,643.3
Craiova,69900,61.03,74.02,DEZVOLTARE,trim2,1500.00,8.00,0.005333,0.005614,outlier,True,True,49,643.3
Craiova,69900,20.30.04,50.02,FUNCTIONARE,trim3,1.00,238.00,238,250.5,outlier,True,True,29,617.3
Craiova,69900,20.30.04,50.02,====== SECTIUNEA TOTAL ======,trim3,1.00,238.00,238,250.5,outlier,True,True,6,617.3
Craiova,69900,20.30.04,51.02,FUNCTIONARE,trim3,1.00,226.00,226,237.9,outlier,True,True,31,580.1
Craiova,69900,20.30.04,51.02,====== SECTIUNEA TOTAL ======,trim3,1.00,226.00,226,237.9,outlier,True,True,10,580.1
Craiova,69900,70,51.02,DEZVOLTARE,trim1,200.00,16693.00,83.47,87.86,outlier,True,True,44,543.3
Craiova,69900,70,51.02,====== SECTIUNEA TOTAL ======,trim1,200.00,16693.00,83.47,87.86,outlier,True,True,10,543.3
Craiova,69900,20.30.04,51.02,FUNCTIONARE,trim4,1.00,201.00,201,211.6,outlier,True,True,31,504.1
Craiova,69900,20.30.04,50.02,FUNCTIONARE,trim4,1.00,201.00,201,211.6,outlier,True,True,29,504.1
Craiova,69900,20.30.04,51.02,====== SECTIUNEA TOTAL ======,trim4,1.00,201.00,201,211.6,outlier,True,True,10,504.1
Craiova,69900,20.30.04,50.02,====== SECTIUNEA TOTAL ======,trim4,1.00,201.00,201,211.6,outlier,True,True,6,504.1
Craiova,69900,65.02.04.02,,DEZVOLTARE,trim3,20901.00,327.00,0.01565,0.01647,outlier,True,True,46,395.4
Craiova,69900,81.02.06,,====== SECTIUNEA TOTAL ======,trim4,100.00,6706.00,67.06,70.59,outlier,True,True,23,354.7
Craiova,69900,71.01,51.02,====== SECTIUNEA TOTAL ======,trim1,200.00,11185.00,55.92,58.87,outlier,True,True,10,332.1
Craiova,69900,71,51.02,DEZVOLTARE,trim1,200.00,11185.00,55.92,58.87,outlier,True,True,44,332.1
Craiova,69900,71.01,51.02,DEZVOLTARE,trim1,200.00,11185.00,55.92,58.87,outlier,True,True,44,332.1
Craiova,69900,71,51.02,====== SECTIUNEA TOTAL ======,trim1,200.00,11185.00,55.92,58.87,outlier,True,True,10,332.1
Craiova,69900,71.01.30,50.02,====== SECTIUNEA TOTAL ======,trim4,5619.00,89.00,0.01584,0.01667,outlier,True,True,8,289.6
Craiova,69900,71.01.30,50.02,DEZVOLTARE,trim4,5619.00,89.00,0.01584,0.01667,outlier,True,True,44,289.6
Craiova,69900,74.02,,DEZVOLTARE,trim1,600.00,24213.00,40.35,42.48,outlier,True,True,49,286.2
Craiova,69900,71.01.30,70.02,DEZVOLTARE,trim4,2210.00,31.00,0.01403,0.01477,outlier,True,True,49,266.0
Craiova,69900,71.01.30,70.02,====== SECTIUNEA TOTAL ======,trim4,2210.00,31.00,0.01403,0.01477,outlier,True,True,21,266.0
Craiova,69900,84.02.03.02,,DEZVOLTARE,trim3,62098.00,2011.00,0.03238,0.03409,outlier,True,True,51,246.2
Craiova,69900,01,84.02,DEZVOLTARE,trim3,62098.00,2011.00,0.03238,0.03409,outlier,True,True,50,246.2
Craiova,69900,57.02.02,50.02,====== SECTIUNEA TOTAL ======,trim4,11660.00,271.00,0.02324,0.02447,outlier,True,True,7,232.8
Craiova,69900,57.02.02,50.02,FUNCTIONARE,trim4,11660.00,271.00,0.02324,0.02447,outlier,True,True,29,232.8
Craiova,69900,60,84.02,DEZVOLTARE,trim3,58098.00,2011.00,0.03461,0.03644,outlier,True,True,50,226.8
Craiova,69900,60,84.02,====== SECTIUNEA TOTAL ======,trim3,58098.00,2011.00,0.03461,0.03644,outlier,True,True,24,226.8
Craiova,69900,20.02,51.02,FUNCTIONARE,trim2,7.00,510.00,72.86,76.69,outlier,True,True,31,220.6
Craiova,69900,20.02,51.02,====== SECTIUNEA TOTAL ======,trim2,7.00,510.00,72.86,76.69,outlier,True,True,9,220.6
Craiova,69900,01,68.02,DEZVOLTARE,trim2,3472.00,65.00,0.01872,0.01971,outlier,True,True,47,220.1
Craiova,69900,60.01,84.02,DEZVOLTARE,trim3,48815.00,1690.00,0.03462,0.03644,outlier,True,True,50,217.7
Craiova,69900,60.01,84.02,====== SECTIUNEA TOTAL ======,trim3,48815.00,1690.00,0.03462,0.03644,outlier,True,True,24,217.7
Craiova,69900,45.02.49,,DEZVOLTARE,trim1,6322.00,152.00,0.02404,0.02531,outlier,True,True,43,195.9
Craiova,69900,45.02.49,,====== SECTIUNEA TOTAL ======,trim1,6322.00,152.00,0.02404,0.02531,outlier,True,True,5,195.9
Craiova,69900,70.02.50,,DEZVOLTARE,trim4,2200.00,42.00,0.01909,0.0201,outlier,True,True,49,195.3
Craiova,69900,56.49,50.02,DEZVOLTARE,trim1,6835.00,172.00,0.02516,0.02649,outlier,True,True,43,190.5
Craiova,69900,56.49,50.02,====== SECTIUNEA TOTAL ======,trim1,6835.00,172.00,0.02516,0.02649,outlier,True,True,7,190.5
Craiova,69900,56.49.02,50.02,====== SECTIUNEA TOTAL ======,trim1,5884.00,145.00,0.02464,0.02594,outlier,True,True,7,188.1
Craiova,69900,56.49.02,50.02,DEZVOLTARE,trim1,5884.00,145.00,0.02464,0.02594,outlier,True,True,43,188.1
Craiova,69900,61,74.02,DEZVOLTARE,trim1,600.00,16831.00,28.05,29.53,outlier,True,True,49,182.9
Craiova,69900,74.02.05,,DEZVOLTARE,trim1,600.00,16831.00,28.05,29.53,outlier,True,True,49,182.9
Craiova,69900,01,74.02,DEZVOLTARE,trim1,600.00,16831.00,28.05,29.53,outlier,True,True,49,182.9
Craiova,69900,61,74.02,====== SECTIUNEA TOTAL ======,trim1,600.00,16831.00,28.05,29.53,outlier,True,True,22,182.9
Craiova,69900,74.02.05.02,,DEZVOLTARE,trim1,600.00,16831.00,28.05,29.53,outlier,True,True,49,182.9
Craiova,69900,01,84.02,====== SECTIUNEA TOTAL ======,trim3,74898.00,7011.00,0.09361,0.09853,decimal_shift,True,True,23,178.0
Craiova,69900,61.01,74.02,====== SECTIUNEA TOTAL ======,trim1,500.00,14143.00,28.29,29.77,outlier,True,True,22,177.2
Craiova,69900,61.01,74.02,DEZVOLTARE,trim1,500.00,14143.00,28.29,29.77,outlier,True,True,49,177.2
Craiova,69900,56.48.01,70.02,====== SECTIUNEA TOTAL ======,trim2,25.00,1094.00,43.76,46.06,outlier,True,True,21,155.5
Craiova,69900,56.48.01,70.02,DEZVOLTARE,trim2,25.00,1094.00,43.76,46.06,outlier,True,True,48,155.5
Craiova,69900,20.02,66.02,====== SECTIUNEA TOTAL ======,trim2,79.00,1.00,0.01266,0.01332,outlier,True,True,15,149.4
Craiova,69900,20.02,66.02,FUNCTIONARE,trim2,79.00,1.00,0.01266,0.01332,outlier,True,True,35,149.4
Craiova,69900,60.03,84.02,====== SECTIUNEA TOTAL ======,trim3,9274.00,321.00,0.03461,0.03643,outlier,True,True,24,148.4
Craiova,69900,60.03,84.02,DEZVOLTARE,trim3,9274.00,321.00,0.03461,0.03643,outlier,True,True,50,148.4
Craiova,69900,68.02.50.50,,DEZVOLTARE,trim2,3472.00,100.00,0.0288,0.03032,outlier,True,True,48,143.1
Craiova,69900,68.02.50,,DEZVOLTARE,trim2,3472.00,100.00,0.0288,0.03032,outlier,True,True,48,143.1
Craiova,69900,68.02,,DEZVOLTARE,trim2,3472.00,100.00,0.0288,0.03032,outlier,True,True,47,143.1
Craiova,69900,20.30.03,50.02,FUNCTIONARE,trim3,134.00,2.00,0.01493,0.01571,outlier,True,True,29,140.1
Craiova,69900,20.30.03,50.02,====== SECTIUNEA TOTAL ======,trim3,134.00,2.00,0.01493,0.01571,outlier,True,True,6,140.1
Craiova,69900,56,66.02,DEZVOLTARE,est2027,2400.00,23073.00,9.614,10.12,decimal_shift,True,True,46,134.8
Craiova,69900,56,66.02,====== SECTIUNEA TOTAL ======,est2027,2400.00,23073.00,9.614,10.12,decimal_shift,True,True,16,134.8
Craiova,69900,11.02.06,,FUNCTIONARE,trim2,2000.00,34250.00,17.12,18.03,outlier,True,True,25,131.6
Craiova,69900,11.02.06,,====== SECTIUNEA TOTAL ======,trim2,2000.00,34250.00,17.12,18.03,outlier,True,True,2,131.6
Craiova,69900,20.01,70.02,FUNCTIONARE,trim4,2000.00,61.00,0.0305,0.03211,outlier,True,True,39,119.7
Craiova,69900,20,70.02,====== SECTIUNEA TOTAL ======,trim4,2000.00,61.00,0.0305,0.03211,outlier,True,True,20,119.7
Craiova,69900,20,70.02,FUNCTIONARE,trim4,2000.00,61.00,0.0305,0.03211,outlier,True,True,39,119.7
Craiova,69900,20.01,70.02,====== SECTIUNEA TOTAL ======,trim4,2000.00,61.00,0.0305,0.03211,outlier,True,True,20,119.7
Craiova,69900,45.02.48,,DEZVOLTARE,trim1,19924.00,1029.00,0.05165,0.05436,outlier,True,True,42,118.5
Craiova,69900,45.02.48,,====== SECTIUNEA TOTAL ======,trim1,19924.00,1029.00,0.05165,0.05436,outlier,True,True,4,118.5
Craiova,69900,61.03,74.02,DEZVOLTARE,trim1,100.00,2688.00,26.88,28.29,outlier,True,True,49,116.0
Craiova,69900,61.03,74.02,====== SECTIUNEA TOTAL ======,trim1,100.00,2688.00,26.88,28.29,outlier,True,True,22,116.0
Craiova,69900,84.02.03.01,,DEZVOLTARE,trim2,5224.00,204.00,0.03905,0.04111,outlier,True,True,51,115.6
Craiova,69900,84.02.03.01,,====== SECTIUNEA TOTAL ======,trim2,5224.00,204.00,0.03905,0.04111,outlier,True,True,24,115.6
Craiova,69900,61,50.02,====== SECTIUNEA TOTAL ======,trim3,101913.00,8004.00,0.07854,0.08267,outlier,True,True,8,114.1
Craiova,69900,61,50.02,DEZVOLTARE,trim3,101913.00,8004.00,0.07854,0.08267,outlier,True,True,43,114.1
Craiova,69900,71.01.02,67.02,====== SECTIUNEA TOTAL ======,trim3,10092.00,952.00,0.09433,0.0993,decimal_shift,True,True,18,111.0
Craiova,69900,71.01.02,67.02,DEZVOLTARE,trim3,10092.00,952.00,0.09433,0.0993,decimal_shift,True,True,47,111.0
Craiova,69900,61,65.02,DEZVOLTARE,trim3,37283.00,2390.00,0.0641,0.06748,outlier,True,True,45,110.4
Craiova,69900,61,65.02,====== SECTIUNEA TOTAL ======,trim3,37283.00,2390.00,0.0641,0.06748,outlier,True,True,14,110.4
Craiova,69900,56,66.02,====== SECTIUNEA TOTAL ======,est2026,2400.00,34400.00,14.33,15.09,outlier,True,True,16,110.3
Craiova,69900,56,66.02,DEZVOLTARE,est2026,2400.00,34400.00,14.33,15.09,outlier,True,True,46,110.3
Craiova,69900,56.49.01,50.02,DEZVOLTARE,trim1,951.00,27.00,0.02839,0.02989,outlier,True,True,43,109.6
Craiova,69900,56.49.01,50.02,====== SECTIUNEA TOTAL ======,trim1,951.00,27.00,0.02839,0.02989,outlier,True,True,7,109.6
Craiova,69900,60,66.02,DEZVOLTARE,trim2,4900.00,60285.00,12.3,12.95,outlier,True,True,46,107.9
Craiova,69900,60,66.02,====== SECTIUNEA TOTAL ======,trim2,4900.00,60285.00,12.3,12.95,outlier,True,True,16,107.9
Craiova,69900,45.02.49.01,,====== SECTIUNEA TOTAL ======,trim1,3729.00,145.00,0.03888,0.04093,outlier,True,True,5,107.7
Craiova,69900,45.02.49.01,,DEZVOLTARE,trim1,3729.00,145.00,0.03888,0.04093,outlier,True,True,43,107.7
Craiova,69900,42.02.89,,DEZVOLTARE,trim3,97133.00,8004.00,0.0824,0.08674,outlier,True,True,42,107.5
Craiova,69900,42.02.89,,====== SECTIUNEA TOTAL ======,trim3,97133.00,8004.00,0.0824,0.08674,outlier,True,True,4,107.5
Craiova,69900,60.01,66.02,DEZVOLTARE,trim2,4000.00,50224.00,12.56,13.22,outlier,True,True,46,105.5
Craiova,69900,60.01,66.02,====== SECTIUNEA TOTAL ======,trim2,4000.00,50224.00,12.56,13.22,outlier,True,True,16,105.5
Craiova,69900,56.49,65.02,====== SECTIUNEA TOTAL ======,trim1,4209.00,172.00,0.04086,0.04302,outlier,True,True,13,105.2
Craiova,69900,56.49,65.02,DEZVOLTARE,trim1,4209.00,172.00,0.04086,0.04302,outlier,True,True,45,105.2
Craiova,69900,56.49.02,65.02,====== SECTIUNEA TOTAL ======,trim1,3652.00,145.00,0.0397,0.04179,outlier,True,True,13,105.0
Craiova,69900,56.49.02,65.02,DEZVOLTARE,trim1,3652.00,145.00,0.0397,0.04179,outlier,True,True,45,105.0
Craiova,69900,42.02.89.01,,DEZVOLTARE,trim3,81662.00,6719.00,0.08228,0.08661,outlier,True,True,42,103.4
Craiova,69900,61.01,50.02,====== SECTIUNEA TOTAL ======,trim3,81662.00,6719.00,0.08228,0.08661,outlier,True,True,8,103.4
Craiova,69900,42.02.89.01,,====== SECTIUNEA TOTAL ======,trim3,81662.00,6719.00,0.08228,0.08661,outlier,True,True,4,103.4
Craiova,69900,61.01,50.02,DEZVOLTARE,trim3,81662.00,6719.00,0.08228,0.08661,outlier,True,True,44,103.4
Craiova,69900,81.02,,====== SECTIUNEA TOTAL ======,trim4,700.00,6706.00,9.58,10.08,decimal_shift,True,True,23,101.3
Craiova,69900,20.01,74.02,FUNCTIONARE,trim3,9650.00,500.00,0.05181,0.05454,outlier,True,True,40,100.0
Craiova,69900,20.01.04,74.02,FUNCTIONARE,trim3,9650.00,500.00,0.05181,0.05454,outlier,True,True,40,100.0
Craiova,69900,20.01,74.02,====== SECTIUNEA TOTAL ======,trim3,9650.00,500.00,0.05181,0.05454,outlier,True,True,22,100.0
Craiova,69900,20.01.04,74.02,====== SECTIUNEA TOTAL ======,trim3,9650.00,500.00,0.05181,0.05454,outlier,True,True,22,100.0
Craiova,69900,20.03.01,68.02,====== SECTIUNEA TOTAL ======,trim4,10.00,353.00,35.3,37.16,outlier,True,True,19,99.1
Craiova,69900,20.03,68.02,FUNCTIONARE,trim4,10.00,353.00,35.3,37.16,outlier,True,True,38,99.1
Craiova,69900,20.03.01,68.02,FUNCTIONARE,trim4,10.00,353.00,35.3,37.16,outlier,True,True,38,99.1
Craiova,69900,20.03,68.02,====== SECTIUNEA TOTAL ======,trim4,10.00,353.00,35.3,37.16,outlier,True,True,19,99.1
Craiova,69900,20.02,68.02,====== SECTIUNEA TOTAL ======,trim2,315.00,8.00,0.0254,0.02673,outlier,True,True,19,97.5
Craiova,69900,20.02,68.02,FUNCTIONARE,trim2,315.00,8.00,0.0254,0.02673,outlier,True,True,38,97.5
Craiova,69900,67.02.03,,====== SECTIUNEA TOTAL ======,trim4,80.00,1918.00,23.98,25.24,outlier,True,True,18,96.1
Craiova,69900,61.01,65.02,DEZVOLTARE,trim3,27205.00,2002.00,0.07359,0.07746,outlier,True,True,46,89.4
Craiova,69900,61.01,65.02,====== SECTIUNEA TOTAL ======,trim3,27205.00,2002.00,0.07359,0.07746,outlier,True,True,14,89.4
Craiova,69900,71.01,74.02,DEZVOLTARE,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,49,88.7
Craiova,69900,70,74.02,====== SECTIUNEA TOTAL ======,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,22,88.7
Craiova,69900,74.02,,DEZVOLTARE,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,49,88.7
Craiova,69900,71,74.02,====== SECTIUNEA TOTAL ======,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,22,88.7
Craiova,69900,70,74.02,DEZVOLTARE,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,49,88.7
Craiova,69900,71.01,74.02,====== SECTIUNEA TOTAL ======,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,22,88.7
Craiova,69900,71,74.02,DEZVOLTARE,trim4,2151.00,90.00,0.04184,0.04404,outlier,True,True,49,88.7
Craiova,69900,68.02,,DEZVOLTARE,trim1,3095.00,292.00,0.09435,0.09931,decimal_shift,True,True,47,85.2
Craiova,69900,68.02.50.50,,DEZVOLTARE,trim1,3095.00,292.00,0.09435,0.09931,decimal_shift,True,True,48,85.2
Craiova,69900,01,68.02,DEZVOLTARE,trim1,3095.00,292.00,0.09435,0.09931,decimal_shift,True,True,47,85.2
Craiova,69900,68.02.50,,DEZVOLTARE,trim1,3095.00,292.00,0.09435,0.09931,decimal_shift,True,True,48,85.2
Craiova,69900,61.01,50.02,====== SECTIUNEA TOTAL ======,trim1,3174.00,34017.00,10.72,11.28,outlier,True,True,8,82.2
Craiova,69900,61.01,50.02,DEZVOLTARE,trim1,3174.00,34017.00,10.72,11.28,outlier,True,True,44,82.2
Craiova,69900,42.02.89,,DEZVOLTARE,trim1,4161.00,40367.00,9.701,10.21,outlier,True,True,42,77.5
Craiova,69900,42.02.89,,====== SECTIUNEA TOTAL ======,trim1,4161.00,40367.00,9.701,10.21,outlier,True,True,4,77.5
Craiova,69900,01,70.02,DEZVOLTARE,trim2,49443.00,4832.00,0.09773,0.1029,outlier,True,True,48,77.3
Craiova,69900,70.02.03.30,,DEZVOLTARE,trim2,49316.00,4842.00,0.09818,0.1034,outlier,True,True,49,76.9
Craiova,69900,70.02.03.30,,====== SECTIUNEA TOTAL ======,trim2,49316.00,4842.00,0.09818,0.1034,outlier,True,True,21,76.9
Craiova,69900,42.02.89.01,,====== SECTIUNEA TOTAL ======,trim1,3400.00,33894.00,9.969,10.49,outlier,True,True,4,76.4
Craiova,69900,42.02.89.01,,DEZVOLTARE,trim1,3400.00,33894.00,9.969,10.49,outlier,True,True,42,76.4
Craiova,69900,70.02.03,,DEZVOLTARE,trim2,49316.00,4933.00,0.1,0.1053,outlier,True,True,49,75.5
Craiova,69900,70.02.03,,====== SECTIUNEA TOTAL ======,trim2,49316.00,4933.00,0.1,0.1053,outlier,True,True,21,75.5
Craiova,69900,84.02.03.02,,====== SECTIUNEA TOTAL ======,trim3,69764.00,7571.00,0.1085,0.1142,outlier,True,True,24,75.5
Craiova,69900,20.05,65.02,====== SECTIUNEA TOTAL ======,trim2,44.00,1.00,0.02273,0.02392,outlier,True,True,13,74.7
Craiova,69900,20.05,65.02,FUNCTIONARE,trim2,44.00,1.00,0.02273,0.02392,outlier,True,True,34,74.7
Craiova,69900,20.05.30,65.02,====== SECTIUNEA TOTAL ======,trim2,44.00,1.00,0.02273,0.02392,outlier,True,True,13,74.7
Craiova,69900,20.05.30,65.02,FUNCTIONARE,trim2,44.00,1.00,0.02273,0.02392,outlier,True,True,34,74.7
Craiova,69900,61,70.02,DEZVOLTARE,trim3,53545.00,5614.00,0.1048,0.1104,outlier,True,True,48,73.4
Craiova,69900,61,70.02,====== SECTIUNEA TOTAL ======,trim3,53545.00,5614.00,0.1048,0.1104,outlier,True,True,21,73.4
Craiova,69900,61,50.02,====== SECTIUNEA TOTAL ======,trim1,4460.00,40513.00,9.084,9.562,outlier,True,True,8,72.6
Craiova,69900,61,50.02,DEZVOLTARE,trim1,4460.00,40513.00,9.084,9.562,outlier,True,True,43,72.6
Craiova,69900,61.01,70.02,====== SECTIUNEA TOTAL ======,trim3,44995.00,4717.00,0.1048,0.1104,outlier,True,True,21,70.5
Craiova,69900,61.01,70.02,DEZVOLTARE,trim3,44995.00,4717.00,0.1048,0.1104,outlier,True,True,48,70.5
Craiova,69900,01,65.02,DEZVOLTARE,trim3,60454.00,6797.00,0.1124,0.1184,outlier,True,True,45,70.5
Craiova,69900,42.02.89.03,,DEZVOLTARE,trim3,15471.00,1285.00,0.08306,0.08743,outlier,True,True,42,69.5
Craiova,69900,61.03,50.02,====== SECTIUNEA TOTAL ======,trim3,15471.00,1285.00,0.08306,0.08743,outlier,True,True,8,69.5
Craiova,69900,42.02.89.03,,====== SECTIUNEA TOTAL ======,trim3,15471.00,1285.00,0.08306,0.08743,outlier,True,True,4,69.5
Craiova,69900,61.03,50.02,DEZVOLTARE,trim3,15471.00,1285.00,0.08306,0.08743,outlier,True,True,44,69.5
Craiova,69900,57.02.02,68.02,====== SECTIUNEA TOTAL ======,trim4,4312.00,271.00,0.06285,0.06616,outlier,True,True,19,68.8
Craiova,69900,57.02.02,68.02,FUNCTIONARE,trim4,4312.00,271.00,0.06285,0.06616,outlier,True,True,38,68.8
Craiova,69900,61.01,65.02,====== SECTIUNEA TOTAL ======,trim1,1900.00,19150.00,10.08,10.61,outlier,True,True,14,67.7
Craiova,69900,61.01,65.02,DEZVOLTARE,trim1,1900.00,19150.00,10.08,10.61,outlier,True,True,46,67.7
Craiova,69900,20.01.30,67.02,FUNCTIONARE,trim4,2690.00,159.00,0.05911,0.06222,outlier,True,True,36,65.9
Craiova,69900,20.01.30,67.02,====== SECTIUNEA TOTAL ======,trim4,2690.00,159.00,0.05911,0.06222,outlier,True,True,17,65.9
